event_id,play_id,play_event_id,home_team_players_on_court,away_team_players_on_court
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,1,0,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,2,14,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,3,12,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,3,12,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,4,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,4,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,5,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,5,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,6,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,6,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,7,5,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,8,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,9,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,10,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,11,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,12,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,13,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,14,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,15,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,15,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,16,5,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,17,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,18,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,19,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,20,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,21,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,22,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,23,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,24,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,25,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,25,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,26,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,27,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,28,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,29,11,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,30,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,31,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,32,8,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,32,8,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,33,1,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,34,2,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,35,5,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,36,3,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,37,4,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,38,6,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,39,8,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,39,8,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,40,1,"Jaylen Brown,Marcus Morris,Jayson Tatum,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,41,10,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,41,10,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,42,1,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,43,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,43,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,44,4,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,45,5,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,46,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,47,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,47,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,48,4,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,49,6,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,50,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,50,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,51,4,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,52,6,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,53,12,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,53,12,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,53,12,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,54,4,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,54,4,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,55,6,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,56,4,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,57,5,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,58,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,58,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Draymond Green,Zaza Pachulia,Klay Thompson"
1947160,59,10,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,59,10,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,60,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,61,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,61,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,62,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,62,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,63,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,63,7,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,64,3,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,65,11,"Jaylen Brown,Marcus Morris,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,66,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,66,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Klay Thompson"
1947160,67,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,67,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,68,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,69,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,70,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,71,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,72,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,72,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,73,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,74,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,75,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,76,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,76,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,77,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,78,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,78,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,79,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,80,3,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,80,3,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,81,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,82,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,83,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,84,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,85,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,86,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,87,3,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,87,3,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,88,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,89,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,90,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,91,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,92,3,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,93,4,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,94,6,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,95,8,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,95,8,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Kyrie Irving","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,96,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Daniel Theis","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,96,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Al Horford,Daniel Theis","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,97,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,97,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Stephen Curry,Kevin Durant,Andre Iguodala,Zaza Pachulia,Nick Young"
1947160,98,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Stephen Curry,Kevin Durant,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,98,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Stephen Curry,Kevin Durant,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,99,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,Kevin Durant,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,99,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,Kevin Durant,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,100,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,100,10,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,101,7,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,101,7,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,102,8,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,102,8,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,103,1,"Jaylen Brown,Semi Ojeleye,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,104,10,"Jaylen Brown,Aron Baynes,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,104,10,"Jaylen Brown,Aron Baynes,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,105,2,"Jaylen Brown,Aron Baynes,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
1947160,106,6,"Jaylen Brown,Aron Baynes,Marcus Smart,Terry Rozier,Daniel Theis","Draymond Green,JaVale McGee,Andre Iguodala,Shaun Livingston,Nick Young"
